Hexalith.Conversations.Server	Microsoft.AspNetCore.Authentication.JwtBearer	10.0.12
Hexalith.Conversations.Server	Microsoft.Bcl.Cryptography	10.0.2
Hexalith.Conversations.Server	Microsoft.Extensions.AmbientMetadata.Application	10.10.0
Hexalith.Conversations.Server	Microsoft.Extensions.Compliance.Abstractions	10.10.0
Hexalith.Conversations.Server	Microsoft.Extensions.DependencyInjection.AutoActivation	10.10.0
Hexalith.Conversations.Server	Microsoft.Extensions.Diagnostics.ExceptionSummarization	10.10.0
Hexalith.Conversations.Server	Microsoft.Extensions.Http.Diagnostics	10.10.0
Hexalith.Conversations.Server	Microsoft.Extensions.Http.Resilience	10.10.0
Hexalith.Conversations.Server	Microsoft.Extensions.Resilience	10.10.0
Hexalith.Conversations.Server	Microsoft.Extensions.ServiceDiscovery	10.10.0
Hexalith.Conversations.Server	Microsoft.Extensions.ServiceDiscovery.Abstractions	10.10.0
Hexalith.Conversations.Server	Microsoft.Extensions.Telemetry	10.10.0
Hexalith.Conversations.Server	Microsoft.Extensions.Telemetry.Abstractions	10.10.0
Hexalith.Conversations.Server	Microsoft.IdentityModel.Abstractions	8.22.0
Hexalith.Conversations.Server	Microsoft.IdentityModel.JsonWebTokens	8.22.0
Hexalith.Conversations.Server	Microsoft.IdentityModel.Logging	8.22.0
Hexalith.Conversations.Server	Microsoft.IdentityModel.Protocols	8.22.0
Hexalith.Conversations.Server	Microsoft.IdentityModel.Protocols.OpenIdConnect	8.22.0
Hexalith.Conversations.Server	Microsoft.IdentityModel.Tokens	8.22.0
Hexalith.Conversations.Server	OpenTelemetry	1.18.0
Hexalith.Conversations.Server	OpenTelemetry.Api	1.18.0
Hexalith.Conversations.Server	OpenTelemetry.Api.ProviderBuilderExtensions	1.18.0
Hexalith.Conversations.Server	OpenTelemetry.Exporter.OpenTelemetryProtocol	1.18.0
Hexalith.Conversations.Server	OpenTelemetry.Extensions.Hosting	1.18.0
Hexalith.Conversations.Server	OpenTelemetry.Instrumentation.AspNetCore	1.18.0
Hexalith.Conversations.Server	OpenTelemetry.Instrumentation.Http	1.18.0
Hexalith.Conversations.Server	OpenTelemetry.Instrumentation.Runtime	1.18.0
